# This file contains the cross section for particles into the FORWARD hemisphere only 
# Normalization: 1.5356E+12 pb 
# pid: 111
# log10(theta) log10(p/GeV) cross-section[pb/bin]
-3.625 1.425 1.8074E+06
-3.625 1.475 1.9646E+06
-3.625 1.525 2.5147E+06
-3.625 1.575 3.1434E+06
-3.625 1.625 3.7721E+06
-3.625 1.675 4.0864E+06
-3.625 1.725 4.5579E+06
-3.625 1.775 5.1866E+06
-3.625 1.825 7.0726E+06
-3.625 1.875 8.4871E+06
-3.625 1.925 1.2259E+07
-3.625 1.975 1.2966E+07
-3.625 2.025 1.4067E+07
-3.625 2.075 1.8389E+07
-3.625 2.125 1.9410E+07
-3.625 2.175 2.4597E+07
-3.625 2.225 2.7976E+07
-3.625 2.275 3.5363E+07
-3.625 2.325 4.0078E+07
-3.625 2.375 4.4165E+07
-3.625 2.425 5.5245E+07
-3.625 2.475 5.6267E+07
-3.625 2.525 6.8133E+07
-3.625 2.575 7.9371E+07
-3.625 2.625 8.1728E+07
-3.625 2.675 9.5638E+07
-3.625 2.725 1.0790E+08
-3.625 2.775 1.1277E+08
-3.625 2.825 1.2047E+08
-3.625 2.875 1.2770E+08
-3.625 2.925 1.4059E+08
-3.625 2.975 1.3878E+08
-3.625 3.025 1.3854E+08
-3.625 3.075 1.3540E+08
-3.625 3.125 1.3297E+08
-3.625 3.175 1.2998E+08
-3.625 3.225 1.1371E+08
-3.625 3.275 1.0326E+08
-3.625 3.325 8.4479E+07
-3.625 3.375 6.8133E+07
-3.625 3.425 5.4616E+07
-3.625 3.475 4.1100E+07
-3.625 3.525 2.7976E+07
-3.625 3.575 1.5953E+07
-3.625 3.625 1.1552E+07
-3.625 3.675 4.7937E+06
-3.625 3.725 2.6719E+06
-3.625 3.775 4.7151E+05
-3.625 3.825 7.8585E+04
-3.625 3.875 0.0000E+00
-3.625 3.925 0.0000E+00
-3.625 3.975 0.0000E+00
-3.575 -1.975 0.0000E+00
-3.575 -1.925 0.0000E+00
-3.575 -1.875 0.0000E+00
-3.575 -1.825 0.0000E+00
-3.575 -1.775 0.0000E+00
-3.575 -1.725 0.0000E+00
-3.575 -1.675 0.0000E+00
-3.575 -1.625 0.0000E+00
-3.575 -1.575 0.0000E+00
-3.575 -1.525 0.0000E+00
-3.575 -1.475 0.0000E+00
-3.575 -1.425 0.0000E+00
-3.575 -1.375 0.0000E+00
-3.575 -1.325 0.0000E+00
-3.575 -1.275 0.0000E+00
-3.575 -1.225 0.0000E+00
-3.575 -1.175 0.0000E+00
-3.575 -1.125 0.0000E+00
-3.575 -1.075 0.0000E+00
-3.575 -1.025 0.0000E+00
-3.575 -0.975 0.0000E+00
-3.575 -0.925 0.0000E+00
-3.575 -0.875 0.0000E+00
-3.575 -0.825 0.0000E+00
-3.575 -0.775 0.0000E+00
-3.575 -0.725 0.0000E+00
-3.575 -0.675 0.0000E+00
-3.575 -0.625 0.0000E+00
-3.575 -0.575 0.0000E+00
-3.575 -0.525 0.0000E+00
-3.575 -0.475 0.0000E+00
-3.575 -0.425 0.0000E+00
-3.575 -0.375 0.0000E+00
-3.575 -0.325 0.0000E+00
-3.575 -0.275 0.0000E+00
-3.575 -0.225 0.0000E+00
-3.575 -0.175 0.0000E+00
-3.575 -0.125 0.0000E+00
-3.575 -0.075 0.0000E+00
-3.575 -0.025 7.8585E+04
-3.575 0.025 0.0000E+00
-3.575 0.075 0.0000E+00
-3.575 0.125 0.0000E+00
-3.575 0.175 0.0000E+00
-3.575 0.225 0.0000E+00
-3.575 0.275 0.0000E+00
-3.575 0.325 7.8585E+04
-3.575 0.375 7.8585E+04
-3.575 0.425 7.8585E+04
-3.575 0.475 1.5717E+05
-3.575 0.525 7.8585E+04
-3.575 0.575 7.8585E+04
-3.575 0.625 7.8585E+04
-3.575 0.675 0.0000E+00
-3.575 0.725 7.8585E+04
-3.575 0.775 0.0000E+00
-3.575 0.825 2.3575E+05
-3.575 0.875 7.8585E+04
-3.575 0.925 1.5717E+05
-3.575 0.975 5.5009E+05
-3.575 1.025 6.2868E+05
-3.575 1.075 7.8585E+05
-3.575 1.125 7.8585E+05
-3.575 1.175 1.1002E+06
-3.575 1.225 1.1002E+06
-3.575 1.275 1.1002E+06
-3.575 1.325 1.0216E+06
-3.575 1.375 1.6503E+06
-3.575 1.425 2.7505E+06
-3.575 1.475 2.6719E+06
-3.575 1.525 3.3006E+06
-3.575 1.575 4.4793E+06
-3.575 1.625 4.3222E+06
-3.575 1.675 5.4223E+06
-3.575 1.725 7.1512E+06
-3.575 1.775 7.9371E+06
-3.575 1.825 9.9803E+06
-3.575 1.875 9.8231E+06
-3.575 1.925 1.5245E+07
-3.575 1.975 1.6896E+07
-3.575 2.025 1.7682E+07
-3.575 2.075 2.4440E+07
-3.575 2.125 2.7190E+07
-3.575 2.175 3.0648E+07
-3.575 2.225 3.4499E+07
-3.575 2.275 4.3929E+07
-3.575 2.325 4.6286E+07
-3.575 2.375 5.5559E+07
-3.575 2.425 6.0196E+07
-3.575 2.475 7.1276E+07
-3.575 2.525 8.0864E+07
-3.575 2.575 9.4930E+07
-3.575 2.625 1.0271E+08
-3.575 2.675 1.1253E+08
-3.575 2.725 1.2243E+08
-3.575 2.775 1.2966E+08
-3.575 2.825 1.3854E+08
-3.575 2.875 1.4860E+08
-3.575 2.925 1.5591E+08
-3.575 2.975 1.6440E+08
-3.575 3.025 1.5465E+08
-3.575 3.075 1.5183E+08
-3.575 3.125 1.4915E+08
-3.575 3.175 1.3540E+08
-3.575 3.225 1.2220E+08
-3.575 3.275 1.0923E+08
-3.575 3.325 8.4636E+07
-3.575 3.375 6.8762E+07
-3.575 3.425 5.0609E+07
-3.575 3.475 3.4813E+07
-3.575 3.525 2.3811E+07
-3.575 3.575 1.3909E+07
-3.575 3.625 8.7229E+06
-3.575 3.675 3.3006E+06
-3.575 3.725 1.3359E+06
-3.575 3.775 3.9292E+05
-3.575 3.825 0.0000E+00
-3.575 3.875 0.0000E+00
-3.575 3.925 0.0000E+00
-3.575 3.975 0.0000E+00
-3.525 -1.975 0.0000E+00
-3.525 -1.925 0.0000E+00
-3.525 -1.875 0.0000E+00
-3.525 -1.825 0.0000E+00
-3.525 -1.775 0.0000E+00
-3.525 -1.725 0.0000E+00
-3.525 -1.675 0.0000E+00
-3.525 -1.625 0.0000E+00
-3.525 -1.575 0.0000E+00
-3.525 -1.525 0.0000E+00
-3.525 -1.475 0.0000E+00
-3.525 -1.425 0.0000E+00
-3.525 -1.375 0.0000E+00
-3.525 -1.325 0.0000E+00
-3.525 -1.275 0.0000E+00
-3.525 -1.225 0.0000E+00
-3.525 -1.175 0.0000E+00
-3.525 -1.125 0.0000E+00
-3.525 -1.075 0.0000E+00
-3.525 -1.025 0.0000E+00
-3.525 -0.975 0.0000E+00
-3.525 -0.925 0.0000E+00
-3.525 -0.875 0.0000E+00
-3.525 -0.825 0.0000E+00
-3.525 -0.775 0.0000E+00
-3.525 -0.725 0.0000E+00
-3.525 -0.675 0.0000E+00
-3.525 -0.625 0.0000E+00
-3.525 -0.575 0.0000E+00
-3.525 -0.525 0.0000E+00
-3.525 -0.475 0.0000E+00
-3.525 -0.425 0.0000E+00
-3.525 -0.375 0.0000E+00
-3.525 -0.325 0.0000E+00
-3.525 -0.275 0.0000E+00
-3.525 -0.225 0.0000E+00
-3.525 -0.175 0.0000E+00
-3.525 -0.125 0.0000E+00
-3.525 -0.075 0.0000E+00
-3.525 -0.025 0.0000E+00
-3.525 0.025 0.0000E+00
-3.525 0.075 7.8585E+04
-3.525 0.125 0.0000E+00
-3.525 0.175 0.0000E+00
-3.525 0.225 0.0000E+00
-3.525 0.275 7.8585E+04
-3.525 0.325 0.0000E+00
-3.525 0.375 0.0000E+00
-3.525 0.425 0.0000E+00
-3.525 0.475 7.8585E+04
-3.525 0.525 0.0000E+00
-3.525 0.575 7.8585E+04
-3.525 0.625 7.8585E+04
-3.525 0.675 0.0000E+00
-3.525 0.725 3.1434E+05
-3.525 0.775 7.8585E+04
-3.525 0.825 1.5717E+05
-3.525 0.875 3.1434E+05
-3.525 0.925 3.9292E+05
-3.525 0.975 7.0726E+05
-3.525 1.025 3.1434E+05
-3.525 1.075 1.1788E+06
-3.525 1.125 1.4145E+06
-3.525 1.175 1.4145E+06
-3.525 1.225 1.1788E+06
-3.525 1.275 1.3359E+06
-3.525 1.325 1.2574E+06
-3.525 1.375 2.5147E+06
-3.525 1.425 2.6719E+06
-3.525 1.475 2.6719E+06
-3.525 1.525 3.8506E+06
-3.525 1.575 3.8506E+06
-3.525 1.625 5.5795E+06
-3.525 1.675 6.4439E+06
-3.525 1.725 7.9371E+06
-3.525 1.775 1.0452E+07
-3.525 1.825 1.2731E+07
-3.525 1.875 1.4145E+07
-3.525 1.925 1.6188E+07
-3.525 1.975 2.0353E+07
-3.525 2.025 2.2868E+07
-3.525 2.075 2.5304E+07
-3.525 2.125 3.6385E+07
-3.525 2.175 3.9057E+07
-3.525 2.225 4.5343E+07
-3.525 2.275 5.3202E+07
-3.525 2.325 5.5245E+07
-3.525 2.375 7.0962E+07
-3.525 2.425 8.1021E+07
-3.525 2.475 9.1001E+07
-3.525 2.525 1.0263E+08
-3.525 2.575 1.1803E+08
-3.525 2.625 1.2629E+08
-3.525 2.675 1.4161E+08
-3.525 2.725 1.4656E+08
-3.525 2.775 1.6589E+08
-3.525 2.825 1.7996E+08
-3.525 2.875 1.7359E+08
-3.525 2.925 1.7933E+08
-3.525 2.975 1.8263E+08
-3.525 3.025 1.8177E+08
-3.525 3.075 1.6841E+08
-3.525 3.125 1.5851E+08
-3.525 3.175 1.4200E+08
-3.525 3.225 1.2283E+08
-3.525 3.275 1.0978E+08
-3.525 3.325 7.9292E+07
-3.525 3.375 6.3889E+07
-3.525 3.425 4.3300E+07
-3.525 3.475 3.0569E+07
-3.525 3.525 1.9803E+07
-3.525 3.575 1.2023E+07
-3.525 3.625 5.5009E+06
-3.525 3.675 3.6935E+06
-3.525 3.725 1.4931E+06
-3.525 3.775 3.1434E+05
-3.525 3.825 0.0000E+00
-3.525 3.875 0.0000E+00
-3.525 3.925 0.0000E+00
-3.525 3.975 0.0000E+00
-3.475 -1.975 0.0000E+00
-3.475 -1.925 0.0000E+00
-3.475 -1.875 0.0000E+00
-3.475 -1.825 0.0000E+00
-3.475 -1.775 0.0000E+00
-3.475 -1.725 0.0000E+00
-3.475 -1.675 0.0000E+00
-3.475 -1.625 0.0000E+00
-3.475 -1.575 0.0000E+00
-3.475 -1.525 0.0000E+00
-3.475 -1.475 0.0000E+00
-3.475 -1.425 0.0000E+00
-3.475 -1.375 0.0000E+00
-3.475 -1.325 0.0000E+00
-3.475 -1.275 0.0000E+00
-3.475 -1.225 0.0000E+00
-3.475 -1.175 0.0000E+00
-3.475 -1.125 0.0000E+00
-3.475 -1.075 0.0000E+00
-3.475 -1.025 0.0000E+00
-3.475 -0.975 0.0000E+00
-3.475 -0.925 0.0000E+00
-3.475 -0.875 0.0000E+00
-3.475 -0.825 0.0000E+00
-3.475 -0.775 0.0000E+00
-3.475 -0.725 0.0000E+00
-3.475 -0.675 7.8585E+04
-3.475 -0.625 0.0000E+00
-3.475 -0.575 0.0000E+00
-3.475 -0.525 0.0000E+00
-3.475 -0.475 0.0000E+00
-3.475 -0.425 0.0000E+00
-3.475 -0.375 0.0000E+00
-3.475 -0.325 0.0000E+00
-3.475 -0.275 0.0000E+00
-3.475 -0.225 7.8585E+04
-3.475 -0.175 0.0000E+00
-3.475 -0.125 0.0000E+00
-3.475 -0.075 0.0000E+00
-3.475 -0.025 0.0000E+00
-3.475 0.025 0.0000E+00
-3.475 0.075 7.8585E+04
-3.475 0.125 7.8585E+04
-3.475 0.175 0.0000E+00
-3.475 0.225 7.8585E+04
-3.475 0.275 7.8585E+04
-3.475 0.325 0.0000E+00
-3.475 0.375 7.8585E+04
-3.475 0.425 0.0000E+00
-3.475 0.475 2.3575E+05
-3.475 0.525 0.0000E+00
-3.475 0.575 1.5717E+05
-3.475 0.625 1.5717E+05
-3.475 0.675 1.5717E+05
-3.475 0.725 7.8585E+04
-3.475 0.775 3.1434E+05
-3.475 0.825 1.5717E+05
-3.475 0.875 3.9292E+05
-3.475 0.925 3.1434E+05
-3.475 0.975 7.0726E+05
-3.475 1.025 1.1002E+06
-3.475 1.075 1.2574E+06
-3.475 1.125 7.0726E+05
-3.475 1.175 1.2574E+06
-3.475 1.225 1.4931E+06
-3.475 1.275 2.3575E+06
-3.475 1.325 1.9646E+06
-3.475 1.375 2.2004E+06
-3.475 1.425 3.8506E+06
-3.475 1.475 4.7937E+06
-3.475 1.525 4.8722E+06
-3.475 1.575 5.9724E+06
-3.475 1.625 7.9371E+06
-3.475 1.675 8.3300E+06
-3.475 1.725 1.0137E+07
-3.475 1.775 1.2652E+07
-3.475 1.825 1.6031E+07
-3.475 1.875 1.6188E+07
-3.475 1.925 1.9017E+07
-3.475 1.975 2.4283E+07
-3.475 2.025 2.7347E+07
-3.475 2.075 3.6463E+07
-3.475 2.125 4.1100E+07
-3.475 2.175 4.7387E+07
-3.475 2.225 5.3516E+07
-3.475 2.275 6.2003E+07
-3.475 2.325 7.7799E+07
-3.475 2.375 8.5893E+07
-3.475 2.425 9.4773E+07
-3.475 2.475 1.0978E+08
-3.475 2.525 1.2904E+08
-3.475 2.575 1.3886E+08
-3.475 2.625 1.5348E+08
-3.475 2.675 1.7399E+08
-3.475 2.725 1.7713E+08
-3.475 2.775 1.8625E+08
-3.475 2.825 1.9426E+08
-3.475 2.875 1.9654E+08
-3.475 2.925 2.0801E+08
-3.475 2.975 2.0542E+08
-3.475 3.025 1.9143E+08
-3.475 3.075 1.8436E+08
-3.475 3.125 1.5858E+08
-3.475 3.175 1.4853E+08
-3.475 3.225 1.2251E+08
-3.475 3.275 9.9881E+07
-3.475 3.325 7.3791E+07
-3.475 3.375 5.5088E+07
-3.475 3.425 3.7956E+07
-3.475 3.475 2.5461E+07
-3.475 3.525 1.3359E+07
-3.475 3.575 8.0156E+06
-3.475 3.625 4.0864E+06
-3.475 3.675 1.4931E+06
-3.475 3.725 3.9292E+05
-3.475 3.775 7.8585E+04
-3.475 3.825 0.0000E+00
-3.475 3.875 0.0000E+00
-3.475 3.925 0.0000E+00
-3.475 3.975 0.0000E+00
-3.425 -1.975 0.0000E+00
-3.425 -1.925 0.0000E+00
-3.425 -1.875 0.0000E+00
-3.425 -1.825 0.0000E+00
-3.425 -1.775 0.0000E+00
-3.425 -1.725 0.0000E+00
-3.425 -1.675 0.0000E+00
-3.425 -1.625 0.0000E+00
-3.425 -1.575 0.0000E+00
-3.425 -1.525 0.0000E+00
-3.425 -1.475 0.0000E+00
-3.425 -1.425 0.0000E+00
-3.425 -1.375 0.0000E+00
-3.425 -1.325 0.0000E+00
-3.425 -1.275 0.0000E+00
-3.425 -1.225 0.0000E+00
-3.425 -1.175 0.0000E+00
-3.425 -1.125 0.0000E+00
-3.425 -1.075 0.0000E+00
-3.425 -1.025 0.0000E+00
-3.425 -0.975 0.0000E+00
-3.425 -0.925 0.0000E+00
-3.425 -0.875 0.0000E+00
-3.425 -0.825 0.0000E+00
-3.425 -0.775 0.0000E+00
-3.425 -0.725 0.0000E+00
-3.425 -0.675 0.0000E+00
-3.425 -0.625 0.0000E+00
-3.425 -0.575 0.0000E+00
-3.425 -0.525 0.0000E+00
-3.425 -0.475 0.0000E+00
-3.425 -0.425 0.0000E+00
-3.425 -0.375 0.0000E+00
-3.425 -0.325 0.0000E+00
-3.425 -0.275 0.0000E+00
-3.425 -0.225 0.0000E+00
-3.425 -0.175 0.0000E+00
-3.425 -0.125 0.0000E+00
-3.425 -0.075 0.0000E+00
-3.425 -0.025 0.0000E+00
-3.425 0.025 0.0000E+00
-3.425 0.075 0.0000E+00
-3.425 0.125 7.8585E+04
-3.425 0.175 0.0000E+00
-3.425 0.225 0.0000E+00
-3.425 0.275 7.8585E+04
-3.425 0.325 7.8585E+04
-3.425 0.375 1.5717E+05
-3.425 0.425 7.8585E+04
-3.425 0.475 7.8585E+04
-3.425 0.525 0.0000E+00
-3.425 0.575 2.3575E+05
-3.425 0.625 1.5717E+05
-3.425 0.675 3.1434E+05
-3.425 0.725 1.5717E+05
-3.425 0.775 4.7151E+05
-3.425 0.825 2.3575E+05
-3.425 0.875 9.4302E+05
-3.425 0.925 4.7151E+05
-3.425 0.975 8.6443E+05
-3.425 1.025 6.2868E+05
-3.425 1.075 1.3359E+06
-3.425 1.125 1.1002E+06
-3.425 1.175 1.4145E+06
-3.425 1.225 1.7289E+06
-3.425 1.275 2.2790E+06
-3.425 1.325 3.3006E+06
-3.425 1.375 3.6935E+06
-3.425 1.425 4.6365E+06
-3.425 1.475 5.1080E+06
-3.425 1.525 5.8153E+06
-3.425 1.575 7.3084E+06
-3.425 1.625 9.7445E+06
-3.425 1.675 9.4302E+06
-3.425 1.725 1.2574E+07
-3.425 1.775 1.5560E+07
-3.425 1.825 1.9961E+07
-3.425 1.875 2.1375E+07
-3.425 1.925 2.5304E+07
-3.425 1.975 3.0019E+07
-3.425 2.025 3.6856E+07
-3.425 2.075 4.1571E+07
-3.425 2.125 4.9980E+07
-3.425 2.175 6.2160E+07
-3.425 2.225 6.7268E+07
-3.425 2.275 8.3457E+07
-3.425 2.325 9.4380E+07
-3.425 2.375 1.0853E+08
-3.425 2.425 1.2456E+08
-3.425 2.475 1.3784E+08
-3.425 2.525 1.4829E+08
-3.425 2.575 1.7454E+08
-3.425 2.625 1.8562E+08
-3.425 2.675 2.0039E+08
-3.425 2.725 2.1674E+08
-3.425 2.775 2.2114E+08
-3.425 2.825 2.2774E+08
-3.425 2.875 2.2900E+08
-3.425 2.925 2.2491E+08
-3.425 2.975 2.2287E+08
-3.425 3.025 2.1061E+08
-3.425 3.075 1.9096E+08
-3.425 3.125 1.6817E+08
-3.425 3.175 1.4350E+08
-3.425 3.225 1.1033E+08
-3.425 3.275 8.8801E+07
-3.425 3.325 7.1041E+07
-3.425 3.375 4.4243E+07
-3.425 3.425 3.0491E+07
-3.425 3.475 1.7682E+07
-3.425 3.525 8.6443E+06
-3.425 3.575 5.1866E+06
-3.425 3.625 1.9646E+06
-3.425 3.675 9.4302E+05
-3.425 3.725 2.3575E+05
-3.425 3.775 0.0000E+00
-3.425 3.825 0.0000E+00
-3.425 3.875 0.0000E+00
-3.425 3.925 0.0000E+00
-3.425 3.975 0.0000E+00
-3.375 -1.975 0.0000E+00
-3.375 -1.925 0.0000E+00
-3.375 -1.875 0.0000E+00
-3.375 -1.825 0.0000E+00
-3.375 -1.775 0.0000E+00
-3.375 -1.725 0.0000E+00
-3.375 -1.675 0.0000E+00
-3.375 -1.625 0.0000E+00
-3.375 -1.575 0.0000E+00
-3.375 -1.525 0.0000E+00
-3.375 -1.475 0.0000E+00
-3.375 -1.425 0.0000E+00
-3.375 -1.375 0.0000E+00
-3.375 -1.325 0.0000E+00
-3.375 -1.275 0.0000E+00
-3.375 -1.225 0.0000E+00
-3.375 -1.175 0.0000E+00
-3.375 -1.125 0.0000E+00
-3.375 -1.075 0.0000E+00
-3.375 -1.025 0.0000E+00
-3.375 -0.975 0.0000E+00
-3.375 -0.925 0.0000E+00
-3.375 -0.875 0.0000E+00
-3.375 -0.825 0.0000E+00
-3.375 -0.775 0.0000E+00
-3.375 -0.725 0.0000E+00
-3.375 -0.675 0.0000E+00
-3.375 -0.625 0.0000E+00
-3.375 -0.575 0.0000E+00
-3.375 -0.525 0.0000E+00
-3.375 -0.475 0.0000E+00
-3.375 -0.425 0.0000E+00
-3.375 -0.375 0.0000E+00
-3.375 -0.325 0.0000E+00
-3.375 -0.275 0.0000E+00
-3.375 -0.225 0.0000E+00
-3.375 -0.175 0.0000E+00
-3.375 -0.125 0.0000E+00
-3.375 -0.075 0.0000E+00
-3.375 -0.025 0.0000E+00
-3.375 0.025 0.0000E+00
-3.375 0.075 7.8585E+04
-3.375 0.125 0.0000E+00
-3.375 0.175 0.0000E+00
-3.375 0.225 7.8585E+04
-3.375 0.275 0.0000E+00
-3.375 0.325 7.8585E+04
-3.375 0.375 0.0000E+00
-3.375 0.425 0.0000E+00
-3.375 0.475 2.3575E+05
-3.375 0.525 1.5717E+05
-3.375 0.575 2.3575E+05
-3.375 0.625 2.3575E+05
-3.375 0.675 0.0000E+00
-3.375 0.725 1.5717E+05
-3.375 0.775 4.7151E+05
-3.375 0.825 3.9292E+05
-3.375 0.875 5.5009E+05
-3.375 0.925 7.0726E+05
-3.375 0.975 7.8585E+05
-3.375 1.025 1.2574E+06
-3.375 1.075 1.3359E+06
-3.375 1.125 1.8860E+06
-3.375 1.175 2.1218E+06
-3.375 1.225 2.4361E+06
-3.375 1.275 3.1434E+06
-3.375 1.325 2.9076E+06
-3.375 1.375 4.0864E+06
-3.375 1.425 4.7937E+06
-3.375 1.475 6.4439E+06
-3.375 1.525 7.7799E+06
-3.375 1.575 1.0059E+07
-3.375 1.625 1.0923E+07
-3.375 1.675 1.2574E+07
-3.375 1.725 1.7682E+07
-3.375 1.775 2.1532E+07
-3.375 1.825 2.3104E+07
-3.375 1.875 2.7898E+07
-3.375 1.925 3.2455E+07
-3.375 1.975 3.8192E+07
-3.375 2.025 4.5265E+07
-3.375 2.075 5.6031E+07
-3.375 2.125 6.7268E+07
-3.375 2.175 7.6227E+07
-3.375 2.225 8.7308E+07
-3.375 2.275 9.7288E+07
-3.375 2.325 1.1890E+08
-3.375 2.375 1.3540E+08
-3.375 2.425 1.4735E+08
-3.375 2.475 1.6581E+08
-3.375 2.525 1.7564E+08
-3.375 2.575 2.0236E+08
-3.375 2.625 2.1619E+08
-3.375 2.675 2.2813E+08
-3.375 2.725 2.4809E+08
-3.375 2.775 2.5069E+08
-3.375 2.825 2.6122E+08
-3.375 2.875 2.5619E+08
-3.375 2.925 2.5289E+08
-3.375 2.975 2.3929E+08
-3.375 3.025 2.1792E+08
-3.375 3.075 1.9214E+08
-3.375 3.125 1.6291E+08
-3.375 3.175 1.3312E+08
-3.375 3.225 9.9567E+07
-3.375 3.275 7.4341E+07
-3.375 3.325 5.1787E+07
-3.375 3.375 3.6306E+07
-3.375 3.425 2.1689E+07
-3.375 3.475 1.3281E+07
-3.375 3.525 6.0510E+06
-3.375 3.575 2.3575E+06
-3.375 3.625 9.4302E+05
-3.375 3.675 3.1434E+05
-3.375 3.725 7.8585E+04
-3.375 3.775 0.0000E+00
-3.375 3.825 0.0000E+00
-3.375 3.875 0.0000E+00
-3.375 3.925 0.0000E+00
-3.375 3.975 0.0000E+00
-3.325 -1.975 0.0000E+00
-3.325 -1.925 0.0000E+00
-3.325 -1.875 0.0000E+00
-3.325 -1.825 0.0000E+00
-3.325 -1.775 0.0000E+00
-3.325 -1.725 0.0000E+00
-3.325 -1.675 0.0000E+00
-3.325 -1.625 0.0000E+00
-3.325 -1.575 0.0000E+00
-3.325 -1.525 0.0000E+00
-3.325 -1.475 0.0000E+00
-3.325 -1.425 0.0000E+00
-3.325 -1.375 0.0000E+00
-3.325 -1.325 0.0000E+00
-3.325 -1.275 0.0000E+00
-3.325 -1.225 0.0000E+00
-3.325 -1.175 0.0000E+00
-3.325 -1.125 0.0000E+00
-3.325 -1.075 0.0000E+00
-3.325 -1.025 0.0000E+00
-3.325 -0.975 0.0000E+00
-3.325 -0.925 0.0000E+00
-3.325 -0.875 0.0000E+00
-3.325 -0.825 0.0000E+00
-3.325 -0.775 0.0000E+00
-3.325 -0.725 0.0000E+00
-3.325 -0.675 0.0000E+00
-3.325 -0.625 0.0000E+00
-3.325 -0.575 0.0000E+00
-3.325 -0.525 0.0000E+00
-3.325 -0.475 0.0000E+00
-3.325 -0.425 0.0000E+00
-3.325 -0.375 0.0000E+00
-3.325 -0.325 0.0000E+00
-3.325 -0.275 0.0000E+00
-3.325 -0.225 0.0000E+00
-3.325 -0.175 0.0000E+00
-3.325 -0.125 0.0000E+00
-3.325 -0.075 0.0000E+00
-3.325 -0.025 0.0000E+00
-3.325 0.025 7.8585E+04
-3.325 0.075 0.0000E+00
-3.325 0.125 0.0000E+00
-3.325 0.175 0.0000E+00
-3.325 0.225 2.3575E+05
-3.325 0.275 7.8585E+04
-3.325 0.325 2.3575E+05
-3.325 0.375 1.5717E+05
-3.325 0.425 7.8585E+04
-3.325 0.475 2.3575E+05
-3.325 0.525 0.0000E+00
-3.325 0.575 7.8585E+04
-3.325 0.625 2.3575E+05
-3.325 0.675 3.9292E+05
-3.325 0.725 3.1434E+05
-3.325 0.775 7.8585E+05
-3.325 0.825 1.5717E+05
-3.325 0.875 7.0726E+05
-3.325 0.925 7.0726E+05
-3.325 0.975 1.2574E+06
-3.325 1.025 1.4145E+06
-3.325 1.075 2.0432E+06
-3.325 1.125 2.4361E+06
-3.325 1.175 2.5147E+06
-3.325 1.225 2.5147E+06
-3.325 1.275 4.0078E+06
-3.325 1.325 4.6365E+06
-3.325 1.375 5.0294E+06
-3.325 1.425 7.7013E+06
-3.325 1.475 6.9940E+06
-3.325 1.525 1.0137E+07
-3.325 1.575 1.1473E+07
-3.325 1.625 1.4931E+07
-3.325 1.675 1.6739E+07
-3.325 1.725 2.0432E+07
-3.325 1.775 2.6169E+07
-3.325 1.825 2.8683E+07
-3.325 1.875 3.2613E+07
-3.325 1.925 3.8271E+07
-3.325 1.975 4.7622E+07
-3.325 2.025 5.8231E+07
-3.325 2.075 6.5775E+07
-3.325 2.125 8.1964E+07
-3.325 2.175 9.3044E+07
-3.325 2.225 1.0491E+08
-3.325 2.275 1.1882E+08
-3.325 2.325 1.3799E+08
-3.325 2.375 1.5748E+08
-3.325 2.425 1.8247E+08
-3.325 2.475 2.0094E+08
-3.325 2.525 2.1784E+08
-3.325 2.575 2.4291E+08
-3.325 2.625 2.5626E+08
-3.325 2.675 2.6695E+08
-3.325 2.725 2.7615E+08
-3.325 2.775 2.7960E+08
-3.325 2.825 2.8393E+08
-3.325 2.875 2.6962E+08
-3.325 2.925 2.5980E+08
-3.325 2.975 2.4322E+08
-3.325 3.025 2.1619E+08
-3.325 3.075 1.8334E+08
-3.325 3.125 1.5851E+08
-3.325 3.175 1.2157E+08
-3.325 3.225 8.3535E+07
-3.325 3.275 5.8703E+07
-3.325 3.325 3.9371E+07
-3.325 3.375 2.3497E+07
-3.325 3.425 1.5088E+07
-3.325 3.475 7.3870E+06
-3.325 3.525 4.2436E+06
-3.325 3.575 2.5147E+06
-3.325 3.625 4.7151E+05
-3.325 3.675 1.5717E+05
-3.325 3.725 2.3575E+05
-3.325 3.775 0.0000E+00
-3.325 3.825 0.0000E+00
-3.325 3.875 0.0000E+00
-3.325 3.925 0.0000E+00
-3.325 3.975 0.0000E+00
-3.275 -1.975 0.0000E+00
-3.275 -1.925 0.0000E+00
-3.275 -1.875 0.0000E+00
-3.275 -1.825 0.0000E+00
-3.275 -1.775 0.0000E+00
-3.275 -1.725 0.0000E+00
-3.275 -1.675 0.0000E+00
-3.275 -1.625 0.0000E+00
-3.275 -1.575 0.0000E+00
-3.275 -1.525 0.0000E+00
-3.275 -1.475 0.0000E+00
-3.275 -1.425 0.0000E+00
-3.275 -1.375 0.0000E+00
-3.275 -1.325 0.0000E+00
-3.275 -1.275 0.0000E+00
-3.275 -1.225 0.0000E+00
-3.275 -1.175 0.0000E+00
-3.275 -1.125 0.0000E+00
-3.275 -1.075 0.0000E+00
-3.275 -1.025 0.0000E+00
-3.275 -0.975 0.0000E+00
-3.275 -0.925 0.0000E+00
-3.275 -0.875 0.0000E+00
-3.275 -0.825 0.0000E+00
-3.275 -0.775 0.0000E+00
-3.275 -0.725 0.0000E+00
-3.275 -0.675 0.0000E+00
-3.275 -0.625 0.0000E+00
-3.275 -0.575 0.0000E+00
-3.275 -0.525 0.0000E+00
